# STR_XXXX part is read and XXXX becomes the string id number.
# Everything after the colon and before the new line will be saved as the string.
# Use # at the beginning of a line to leave a comment.
STR_0028    :Statek piracki

[WALLIC10]
STR_NAME    :Ściana lodowa

[WALLICE1]
STR_NAME    :Ściana lodowa

[WALLICE2]
STR_NAME    :Ściana lodowa

[WALLICE3]
STR_NAME    :Ściana lodowa

[WALLICE4]
STR_NAME    :Ściana lodowa

[WALLICE5]
STR_NAME    :Ściana lodowa

[WALLICE6]
STR_NAME    :Ściana lodowa

[WALLICE7]
STR_NAME    :Ściana lodowa

[WALLICE8]
STR_NAME    :Ściana lodowa

[WALLICE9]
STR_NAME    :Ściana lodowa

[WALLNA01]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA02]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA03]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA04]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA05]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA06]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA07]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA08]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA09]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA10]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA11]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA12]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA13]
STR_NAME    :Segment ściany żeglarskiej

[WALLNA14]
STR_NAME    :Segment ściany żeglarskiej

[WBAMBO01]
STR_NAME    :Ściana bambusowa

[WBAMBO02]
STR_NAME    :Ściana bambusowa

[WBAMBO03]
STR_NAME    :Ściana bambusowa

[WBAMBO04]
STR_NAME    :Ściana bambusowa

[WBAMBO05]
STR_NAME    :Ściana bambusowa

[WBAMBO11]
STR_NAME    :Ściana bambusowa

[WBAMBO12]
STR_NAME    :Ściana bambusowa

[WBAMBO13]
STR_NAME    :Ściana bambusowa

[WBAMBO14]
STR_NAME    :Ściana bambusowa

[WBAMBO15]
STR_NAME    :Ściana bambusowa

[WBAMBO21]
STR_NAME    :Ściana bambusowa

[WBAMBOPC]
STR_NAME    :Ściana bambusowa

[WBRICK01]
STR_NAME    :Czerwona cegła - segment ściany 1

[WBRICK02]
STR_NAME    :Czerwona cegła - segment ściany 2

[WBRICK03]
STR_NAME    :Czerwona cegła - segment ściany 3

[WBRICK04]
STR_NAME    :Czerwona cegła - segment ściany 4

[WBRICK05]
STR_NAME    :Czerwona cegła - segment ściany 5

[WBRICK08]
STR_NAME    :Czerwona cegła - segment ściany 8

[WBRICK11]
STR_NAME    :Czerwona cegła - segment ściany 11

[WBRICK12]
STR_NAME    :Czerwona cegła - segment ściany 12

[WBRICK13]
STR_NAME    :Czerwona cegła - segment ściany 13

[WCORR01]
STR_NAME    :Falisty segment ściany

[WCORR02]
STR_NAME    :Falisty segment ściany

[WCORR03]
STR_NAME    :Falisty segment ściany

[WCORR04]
STR_NAME    :Falisty segment ściany

[WCORR05]
STR_NAME    :Falisty segment ściany

[WCORR06]
STR_NAME    :Falisty segment ściany

[WCORR07]
STR_NAME    :Falisty segment ściany

[WCORR08]
STR_NAME    :Falisty segment ściany

[WCORR09]
STR_NAME    :Falisty segment ściany

[WCORR10]
STR_NAME    :Falisty segment ściany

[WCORR11]
STR_NAME    :Falisty segment ściany

[WCORR12]
STR_NAME    :Falisty segment ściany

[WCORR13]
STR_NAME    :Falisty segment ściany

[WCORR14]
STR_NAME    :Falisty segment ściany

[WCORR15]
STR_NAME    :Falisty segment ściany

[WCORR16]
STR_NAME    :Falisty segment ściany

[WDRAB01]
STR_NAME    :Segment płowej ściany 1

[WDRAB02]
STR_NAME    :Segment płowej ściany 2

[WDRAB03]
STR_NAME    :Segment płowej ściany 3

[WDRAB04]
STR_NAME    :Segment płowej ściany 4

[WDRAB05]
STR_NAME    :Segment płowej ściany 5

[WDRAB06]
STR_NAME    :Segment płowej ściany 6

[WDRAB07]
STR_NAME    :Segment płowej ściany 7

[WDRAB08]
STR_NAME    :Segment płowej ściany 8

[WGEORG01]
STR_NAME    :Georgiański segment ściany 1

[WGEORG02]
STR_NAME    :Georgiański segment ściany parteru 1

[WGEORG03]
STR_NAME    :Georgiański segment ściany 2

[WGEORG04]
STR_NAME    :Georgiański segment ściany parteru 2

[WGEORG05]
STR_NAME    :Georgiański segment ściany 3

[WGEORG06]
STR_NAME    :Georgiański segment ściany parteru 3

[WGWOC1]
STR_NAME    :Wielki Mur Chiński - segment przedniej ściany

[WGWOC2]
STR_NAME    :Wielki Mur Chiński - segment tylnej ściany

[WGWOC3]
STR_NAME    :Wielki Mur Chiński - wznoszący segment ściany

[WIGLOO1]
STR_NAME    :Ściana igloo

[WIGLOO2]
STR_NAME    :Ściana igloo

[WKREML07]
STR_NAME    :Segment muru kremlowskiego 5

[WKREML08]
STR_NAME    :Segment muru kremlowskiego 6

[WKREML09]
STR_NAME    :Segment muru kremlowskiego 7

[WKREML10]
STR_NAME    :Segment muru kremlowskiego 8

[WLOG01]
STR_NAME    :Chata z bali - segment ściany

[WLOG02]
STR_NAME    :Chata z bali - segment ściany

[WLOG03]
STR_NAME    :Chata z bali - segment ściany

[WLOG04]
STR_NAME    :Chata z bali - segment ściany

[WLOG05]
STR_NAME    :Chata z bali - segment ściany

[WLOG06]
STR_NAME    :Chata z bali - segment ściany

[WMARBLE1]
STR_NAME    :Ozdobna ściana marmurowa

[WMARBLE2]
STR_NAME    :Ozdobna ściana marmurowa

[WMARBLE3]
STR_NAME    :Ozdobna ściana marmurowa

[WMARBLE4]
STR_NAME    :Ozdobna ściana marmurowa

[WMARBLE5]
STR_NAME    :Ozdobna ściana marmurowa

[WMARBLE6]
STR_NAME    :Ozdobna ściana marmurowa

[WMARBPL1]
STR_NAME    :Zwykła ściana marmurowa

[WMARBPL2]
STR_NAME    :Zwykła ściana marmurowa

[WMARBPL3]
STR_NAME    :Zwykła ściana marmurowa

[WMARBPL4]
STR_NAME    :Zwykła ściana marmurowa

[WMARBPL5]
STR_NAME    :Zwykła ściana marmurowa

[WMARBPL6]
STR_NAME    :Zwykła ściana marmurowa

[WMARBPL7]
STR_NAME    :Zwykła ściana marmurowa

[WMUD01]
STR_NAME    :Segment glinianej ściany

[WMUD02]
STR_NAME    :Segment glinianej ściany

[WMUD03]
STR_NAME    :Segment glinianej ściany

[WMUD04]
STR_NAME    :Segment glinianej ściany

[WMUD05]
STR_NAME    :Segment glinianej ściany

[WMUD06]
STR_NAME    :Segment glinianej ściany

[WMUD07]
STR_NAME    :Segment glinianej ściany

[WMUD08]
STR_NAME    :Segment glinianej ściany

[WPALM01]
STR_NAME    :Segment ściany budki

[WPALM02]
STR_NAME    :Segment ściany budki

[WPALM03]
STR_NAME    :Segment ściany budki

[WPALM04]
STR_NAME    :Segment ściany budki

[WPALM05]
STR_NAME    :Segment ściany budki

[WSHOGI01]
STR_NAME    :Ściana japońska

[WSHOGI02]
STR_NAME    :Ściana japońska

[WSHOGI03]
STR_NAME    :Ściana japońska

[WSHOGI04]
STR_NAME    :Ściana japońska

[WSHOGI05]
STR_NAME    :Ściana japońska

[WSHOGI06]
STR_NAME    :Ściana japońska

[WSHOGI07]
STR_NAME    :Ściana japońska

[WSHOGI08]
STR_NAME    :Ściana japońska

[WSHOGI09]
STR_NAME    :Ściana japońska

[WSHOGI10]
STR_NAME    :Ściana japońska

[WSHOGI11]
STR_NAME    :Ściana japońska

[WSHOGI12]
STR_NAME    :Ściana japońska

[WSHOGI13]
STR_NAME    :Ściana japońska

[WSHOGI14]
STR_NAME    :Ściana japońska

[WSHOGI15]
STR_NAME    :Ściana japońska

[WSHOGI16]
STR_NAME    :Ściana japońska

[WSHOGI17]
STR_NAME    :Ściana japońska

[WSKYSC01]
STR_NAME    :Drapacz chmur - zestaw metalowy 2 segment ściany

[WSKYSC02]
STR_NAME    :Drapacz chmur - zestaw metalowy 2 segment ściany

[WSKYSC03]
STR_NAME    :Drapacz chmur - zestaw metalowy 1 segment ściany

[WSKYSC04]
STR_NAME    :Drapacz chmur - segment windy

[WSKYSC05]
STR_NAME    :Drapacz chmur - segment windy

[WSKYSC06]
STR_NAME    :Drapacz chmur - segment ściany

[WSKYSC07]
STR_NAME    :Drapacz chmur - segment windy

[WSKYSC08]
STR_NAME    :Drapacz chmur - segment ściany

[WSKYSC09]
STR_NAME    :Drapacz chmur - segment ściany

[WSKYSC10]
STR_NAME    :Kamienny wieżowiec - segment ściany

[WSKYSC11]
STR_NAME    :Kamienny wieżowiec - segment ściany

[WSKYSC12]
STR_NAME    :Kamienny wieżowiec - segment ściany

[WTUDOR01]
STR_NAME    :Elżbietański segment ściany parteru 1

[WTUDOR02]
STR_NAME    :Elżbietański segment ściany parteru 2

[WTUDOR03]
STR_NAME    :Elżbietański segment ściany parteru 3

[WTUDOR04]
STR_NAME    :Elżbietański segment ściany parteru 4

[WTUDOR05]
STR_NAME    :Elżbietański segment ściany parteru 5

[WTUDOR06]
STR_NAME    :Elżbietański segment ściany parteru 6

[WTUDOR07]
STR_NAME    :Elżbietański segment ściany parteru 7

[WTUDOR08]
STR_NAME    :Elżbietański segment ściany parteru 8

[WTUDOR09]
STR_NAME    :Elżbietański segment ściany 1

[WTUDOR10]
STR_NAME    :Elżbietański segment ściany 2

[WTUDOR11]
STR_NAME    :Elżbietański segment ściany 3

[WWDAUB01]
STR_NAME    :Ściana lepianki

[WWDAUB02]
STR_NAME    :Ściana lepianki

[WWDAUB03]
STR_NAME    :Ściana lepianki

[WWDAUB04]
STR_NAME    :Ściana lepianki

[WWDAUB05]
STR_NAME    :Ściana lepianki

[WWDAUB06]
STR_NAME    :Ściana lepianki

[WWDAUB07]
STR_NAME    :Ściana lepianki

[WWIND03]
STR_NAME    :Zerodowany segment ściany

[WWIND04]
STR_NAME    :Zerodowany segment ściany

[WWIND05]
STR_NAME    :Zerodowany segment ściany

[WWIND06]
STR_NAME    :Zerodowany segment ściany

[SCGAFRIC]
STR_NAME    :Wystrój afrykański

[SCGARTIC]
STR_NAME    :Wystrój antarktyczny

[SCGASIA]
STR_NAME    :Wystrój azjatycki

[SCGAUSTR]
STR_NAME    :Wystrój australoazjatycki

[SCGEUROP]
STR_NAME    :Wystrój europejski

[SCGNAMRC]
STR_NAME    :Wystrój północnoamerykański

[SCGSAMER]
STR_NAME    :Wystrój południowoamerykański

[AFRICENT]
STR_NAME    :Wejście do parku safari

[EUROENT]
STR_NAME    :Wejście do europejskiego parku

[ICEENT]
STR_NAME    :Wejście do parku lodowego

[JAPENT]
STR_NAME    :Wejście do parku japońskiego

[NAENT]
STR_NAME    :Wejście do parku północnoamerykańskiego

[OZENTRAN]
STR_NAME    :Wejście do parku australoazjatyckiego

[SAMERENT]
STR_NAME    :Wejście do parku południowoamerykańskiego

## TT
[1920RACR]
STR_NAME    :Wyścigówki z lat 20.
STR_DESC    :Pasażerowie ścigają się w gokartach stylizowanych na samochody z lat 20.
STR_CPTY    :Jednomiejscowe

[1920SAND]
STR_NAME    :Kiosk art deco
STR_DESC    :Stoisko sprzedające ciasteczka i świeżą lemoniadę

[1960TSRT]
STR_NAME    :Koszulki dzieci-kwiatów
STR_DESC    :Stoisko sprzedające koszulki z motywami kwiatowymi

[BARNSTRM]
STR_NAME    :Inwazja agrarna
STR_DESC    :Pasażerowie jadą w podwieszanych wagonikach, pokonujących błyskawicznie wielkie pętle, wiraże i długie zjazdy
STR_CPTY    :4 pasażerów na wagonik

[BATTRRAM]
STR_NAME    :Kolejka taranowa
STR_DESC    :Zwarta przestrzennie kolejka ze stalowymi torami, spiralnym podjazdem i siedzeniami ustawionymi jedno za drugim
STR_CPTY    :6 pasażerów na wagonik

[BLCKDETH]
STR_NAME    :Czarna śmierć
STR_DESC    :Pasażerowie zjeżdżają krętym torem w wagonikach w kształcie szczurów, kierowanych jedynie krzywizną i nachyleniem półkolistego toru
STR_CPTY    :2 pasażerów na wagonik

[BMVOCTPS]
STR_NAME    :Potwór z Kosmosu
STR_DESC    :Obrotowa kosmiczna kabina obserwacyjna wjeżdżająca na wysoką wieżę
STR_CPTY    :20 pasażerów

[CAVMNCAR]
STR_NAME    :Jaskiniowe samochodziki
STR_DESC    :Pasażerowie ścigają się gokartami w stylu epoki kamiennej
STR_CPTY    :Jednomiejscowe

[CERBERUS]
STR_NAME    :Cerber
STR_DESC    :Pasażerowie jadą w wygodnych wagonikach z zabezpieczeniami obejmującymi w pasie, pokonując wielkie gładkie zjazdy i skomplikowane zakręty, a także liczne wzloty nad wzniesieniami
STR_CPTY    :4 pasażerów na wagonik

[CYCLOPSX]
STR_NAME    :Cyklopowa jazda
STR_DESC    :Pasażerowie podróżują w oczach wielkich cyklopów
STR_CPTY    :1 osoba na wagonik

[DINOEGGS]
STR_NAME    :Jaja dinozaura
STR_DESC    :Pasażerowie podróżują parami w stylizowanych siedziskach obracających się wokół ruchomej dinozaurowej mamy
STR_CPTY    :18 pasażerów

[DRAGNFLY]
STR_NAME    :Ważka jazda
STR_DESC    :Pasażerowie jadą w specjalnych wagonikach podwieszonych pod jednoszynowym torem, wychylając się swobodnie na zakrętach
STR_CPTY    :2 pasażerów na wagonik

[FIGTKNIT]
STR_NAME    :Walczący rycerze
STR_DESC    :Pasażerowie zderzają się samochodzikami w kształcie koni
STR_CPTY    :1 osoba na samochodzik

[FLALMACE]
STR_NAME    :Jazda na maczudze
STR_DESC    :Pasażerowie siedzą w stylizowanym wagoniku, przymocowanym do napędzanego obrotowego ramienia
STR_CPTY    :1 osoba na wagonik

[FLWRPOWR]
STR_NAME    :Dzieci Kwiaty
STR_DESC    :Małe pontony w kształcie kwiatów, napędzane centralnie montowanym silnikiem, którym sterują pasażerowie
STR_CPTY    :1 osoba na ponton

[FLYGBOAT]
STR_NAME    :Latający Holender
STR_DESC    :Wagoniki w kształcie latających łodzi jadą po torze z ostrymi zakrętami i stromymi zjazdami, wpadając w odcinki wodne spokojnie płynącej rzeki
STR_CPTY    :16 pasażerów na łódkę

[FUNHOUSE]
STR_NAME    :Dziwaczny dom
STR_DESC    :Budynek składający się z ruchomych ścian i podłóg, dezorientujących ludzi, którzy do niego wejdą
STR_CPTY    :5 osób

[GANSTRCR]
STR_NAME    :Gangsterska kolejka
STR_DESC    :Wagoniki stylizowane na gangsterskie samochody z lat 20. są wystrzeliwane ze stacji za pomocą silnika liniowego i suną po zawiłym torze
STR_CPTY    :4 pasażerów na wagonik

[GINTSPDR]
STR_NAME    :Przejażdżka na olbrzymim pająku
STR_DESC    :Pasażerowie podróżują parami w stylizowanych siedziskach, okrążających olbrzymiego pająka jak z kiepskiego dreszczowca
STR_CPTY    :18 pasażerów

[HALOFMRS]
STR_NAME    :Gabinet luster
STR_DESC    :Budynek z powykrzywianymi lustrami, zniekształcającymi odbicia gości
STR_CPTY    :5 osób

[HARPIESX]
STR_NAME    :Przejażdżka z Harpiami
STR_DESC    :Pasażerowie jadą w specjalnych uprzężach, pokonując zawiły tor i nawroty albo na plecach, albo wisząc twarzą w dół
STR_CPTY    :4 pasażerów na wagonik

[HOTRODXX]
STR_NAME    :Podrasowane samochody
STR_DESC    :Po ekscytującym starcie z pneumatycznej wyrzutni pociąg rozpędza się pod górę pionowego toru, pokonuje szczyt i spada pionowo z drugiej strony, by powrócić na stację
STR_CPTY    :2 pasażerów na wagonik

[HOVERBKE]
STR_NAME    :Latające motocykle
STR_DESC    :Pasażerowie podróżują na futurystycznych pojazdach w kształcie motocykli, jadących po jednoszynowym torze
STR_CPTY    :2 pasażerów na pojazd

[HOVERCAR]
STR_NAME    :Latające samochody
STR_DESC    :Technologia kolei magnetycznej umożliwiła stworzenie złudzenia futurystycznych latających samochodów
STR_CPTY    :2 pasażerów na wagonik

[HOVRBORD]
STR_NAME    :Latająca deska
STR_DESC    :Pasażerowie podróżują na futurystycznej latającej desce, wychylającej się swobodnie na zakrętach
STR_CPTY    :2 pasażerów na wagonik

[JETPACKX]
STR_NAME    :Lot z plecakiem rakietowym
STR_DESC    :Pasażerowie podróżują w pojeţdzie wystrzeliwanym na pionowy odcinek toru
STR_CPTY    :8 pasażerów na pojazd

[JETPLANE]
STR_NAME    :Lot odrzutowcem
STR_DESC    :Zwarta przestrzennie kolejka górska z oddzielnymi wagonikami i gładkimi, krętymi zjazdami
STR_CPTY    :4 pasażerów na wagonik

[JOUSTING]
STR_NAME    :Turniej rycerski
STR_DESC    :Pasażerowie podróżują wagonikami w kształcie koni, jadącymi po jednoszynowym torze
STR_CPTY    :2 pasażerów na pojazd

[MEDISOUP]
STR_NAME    :Kocioł czarownic
STR_DESC    :Stoisko sprzedające gęsty bulion

[MGR2]
STR_NAME    :Karuzela z konikami
STR_DESC    :Tradycyjna zadaszona karuzela z drewnianymi konikami
STR_CPTY    :32 pasażerów

[MICROBUS]
STR_NAME    :Przejażdżka mikrobusem
STR_DESC    :Symulator ruchu, wewnątrz którego wyświetlany jest film, zaś pojazd jest wstrząsany i przechylany zgodnie z obrazem za pomocą siłownika hydraulicznego
STR_CPTY    :8 pasażerów

[MKTSTAL1]
STR_NAME    :Stragan z jabłkami toffee
STR_DESC    :Stylizowane stoisko sprzedające lepkie słodkie jabłka.

[MKTSTAL2]
STR_NAME    :Stragan z lemoniadą
STR_DESC    :Stylizowane stoisko sprzedające staroświecką świeżą lemoniadę.

[MOONJUCE]
STR_NAME    :Sok z Księżyca
STR_DESC    :Stoisko sprzedające najnowsze napoje bezalkoholowe

[MYTHOSEA]
STR_NAME    :Morskie jadło Neptuna
STR_DESC    :Stoisko sprzedające słone smakołyki Neptuna

[NEPTUNEX]
STR_NAME    :Przejażdżka z Neptunem
STR_DESC    :Pasażerowie podróżują parami w stylizowanych siedziskach obracających się wokół ruchomego posągu Neptuna.
STR_CPTY    :18 pasażerów

[OAKBAREL]
STR_NAME    :Przejażdżka w dębowej beczce
STR_DESC    :Dębowe beczki lawirują po szerokim kanale, spadając z pluskiem przez wodospady i śmigając przez spienione bystrzyny
STR_CPTY    :8 pasażerów na łódkę

[PEGASUSX]
STR_NAME    :Przejażdżka na Pegazie
STR_DESC    :Po torze jadą napędzane wagoniki w kształcie Pegaza ciągnącego wózek
STR_CPTY    :2 pasażerów na wagonik

[POLCHASE]
STR_NAME    :Policyjny pościg
STR_DESC    :Kolejka górska z pętlami, w której pasażerowie jadą na siedząco
STR_CPTY    :4 pasażerów na wagonik

[POLICECR]
STR_NAME    :Gonitwa radiowozów
STR_DESC    :Radiowozy w stylu lat 60. jadą po drewnianym torze, zawracając na specjalnych obrotowych odcinkach trasy
STR_CPTY    :6 pasażerów na wagonik

[PTERODAC]
STR_NAME    :Pterodaktylot
STR_DESC    :Pasażerowie podróżują w wygodnych siedziskach zawieszonych pod torem, pokonując zawiły tor w odjazdowym locie prehistorycznym
STR_CPTY    :4 pasażerów na wagonik

[RAPTORXX]
STR_NAME    :Wyścigi raptorów
STR_DESC    :Pasażerowie siedzą na grzbietach wagoników w kształcie raptorów, jadących po jednoszynowym torze
STR_CPTY    :2 pasażerów na pojazd

[RIVRSTYX]
STR_NAME    :Rzeka Styks
STR_DESC    :Łódki w kształcie tratw płyną spokojnie krętym torem rzecznym
STR_CPTY    :4 pasażerów na tratwę

[SCHOOLBS]
STR_NAME    :Przejażdżka gimbusem
STR_DESC    :Wagoniki w kształcie żółtych autobusów szkolnych
STR_CPTY    :10 pasażerów na wagonik

[SEAPLANE]
STR_NAME    :Lot hydroplanem
STR_DESC    :Podwieszana kolejka, której wagoniki mogą się swobodnie przechylać na zakrętach
STR_CPTY    :4 pasażerów na wagonik

[SOFTOYST]
STR_NAME    :Kiosk z przytulankami
STR_DESC    :Stoisko sprzedające mięciutkie dinozaury

[SPOKPRSN]
STR_NAME    :Nawiedzone kazamaty
STR_DESC    :Budynek z lochami i manekinami przedstawiającymi więţniów, które mają straszyć odwiedzających
STR_CPTY    :16 gości

[STAMPHRD]
STR_NAME    :Rozszalałe stado
STR_DESC    :Kolejka górska z pętlami i wagonikami w kształcie rozszalałego stada dinozaurów.
STR_CPTY    :4 pasażerów na wagonik

[TELEPTER]
STR_NAME    :Teleporter
STR_DESC    :Goście są transportowani między poziomami w górę lub w dół
STR_CPTY    :16 pasażerów

[TIMEMACH]
STR_NAME    :Wehikuł czasu
STR_DESC    :Pasażer zasiada w specjalnej kuli, zapewniającej mu złudzenie podróżowania w czasie
STR_CPTY    :Jednomiejscowe

[TOMMYGUN]
STR_NAME    :Wystrzałowa przejażdżka
STR_DESC    :Pasażerowie podróżują parami w stylizowanych siedziskach, okrążających wielką replikę pistoletu maszynowego.
STR_CPTY    :18 pasażerów

[TREBUCHT]
STR_NAME    :Trebuszowa jazda
STR_DESC    :Pasażerowie jadą w wózku zawieszonym na dwóch wielkich ramionach. Atrakcja w stylu średniowiecznej broni oblężniczej
STR_CPTY    :8 pasażerów

[TRICATOP]
STR_NAME    :Dinozaurowe samochodziki
STR_DESC    :Pasażerowie jeżdżą samochodzikami w kształcie triceratopsów i atakują się ich rogami
STR_CPTY    :Jednomiejscowe

[TRILOBTE]
STR_NAME    :Trylobitowe łódki
STR_DESC    :Wagoniki w kształcie trylobitów jadą po torze, pokonując ostre zakręty i strome zjazdy, i wpadając od czasu do czasu w odcinki rzeczne
STR_CPTY    :16 pasażerów na łódkę

[VALKYRIE]
STR_NAME    :Jazda z Walkiriami
STR_DESC    :Bardzo szerokie wagoniki zjeżdżają z całkowicie pionowego toru, zapewniając pasażerom niesamowite wrażenie swobodnego spadku
STR_CPTY    :6 pasażerów na wagonik

[ZEPLELIN]
STR_NAME    :Lotnicza kolejka jednoszynowa
STR_DESC    :Stylizowana kolejka o dużej pojemności z opływowym pierwszym i ostatnim wagonikiem
STR_CPTY    :5 lub 10 pasażerów na wagonik

[1920SLMP]
STR_NAME    :Stylowe lampy uliczne

[ALENPLT1]
STR_NAME    :Roślina kosmitów

[ALENPLT2]
STR_NAME    :Roślina kosmitów

[ALENTRE1]
STR_NAME    :Drzewo kosmitów

[ALENTRE2]
STR_NAME    :Drzewo kosmitów

[ALLSEEYE]
STR_NAME    :Mechaniczne wszystkowidzące oko

[ALNSTR01]
STR_NAME    :Mała budowla kosmitów

[ALNSTR02]
STR_NAME    :Mała budowla kosmitów

[ALNSTR03]
STR_NAME    :Mała budowla kosmitów

[ALNSTR04]
STR_NAME    :Mały lufcik kosmitów

[ALNSTR05]
STR_NAME    :Wieża kosmitów - dół

[ALNSTR06]
STR_NAME    :Wieża kosmitów - środek

[ALNSTR07]
STR_NAME    :Wieża kosmitów - góra

[ARGONAU1]
STR_NAME    :Mechaniczny argonauta

[ARGONAU2]
STR_NAME    :Mechaniczny argonauta

[ARGONAU3]
STR_NAME    :Mechaniczny argonauta

[ARMRBODY]
STR_NAME    :Czarodziejska zbroja

[ARMRHELM]
STR_NAME    :Czarodziejski hełm

[ARMRSHLD]
STR_NAME    :Czarodziejska tarcza

[ARMRSWRD]
STR_NAME    :Czarodziejski miecz

[ARTDEC01]
STR_NAME    :Segment muru art deco

[ARTDEC02]
STR_NAME    :Odwrócony narożnik art deco

[ARTDEC03]
STR_NAME    :Ściana z drzwiami art deco

[ARTDEC04]
STR_NAME    :Ściana z oknami art deco

[ARTDEC05]
STR_NAME    :Ściana z oknami art deco

[ARTDEC06]
STR_NAME    :Część górna art deco

[ARTDEC07]
STR_NAME    :Narożnik art deco

[ARTDEC08]
STR_NAME    :Górny narożnik art deco

[ARTDEC09]
STR_NAME    :Segment muru art deco

[ARTDEC10]
STR_NAME    :Segment muru art deco

[ARTDEC11]
STR_NAME    :Narożnik z oknami art deco

[ARTDEC12]
STR_NAME    :Narożnik z balustradą art deco

[ARTDEC13]
STR_NAME    :Górny narożnik art deco

[ARTDEC14]
STR_NAME    :Narożnik z oknami art deco

[ARTDEC15]
STR_NAME    :Segment muru art deco

[ARTDEC16]
STR_NAME    :Segment muru art deco

[ARTDEC17]
STR_NAME    :Segment muru art deco

[ARTDEC18]
STR_NAME    :Część górna art deco

[ARTDEC19]
STR_NAME    :Segment muru art deco

[ARTDEC20]
STR_NAME    :Segment muru art deco

[ARTDEC21]
STR_NAME    :Mur z balustradą art deco

[ARTDEC22]
STR_NAME    :Mur z balustradą art deco

[ARTDEC23]
STR_NAME    :Mur z balustradą art deco

[ARTDEC24]
STR_NAME    :Mur z balustradą art deco

[ARTDEC28]
STR_NAME    :Segment dachu art deco

[ARTDEC29]
STR_NAME    :Odwrócony narożnik art deco

[ASTRONGT]
STR_NAME    :Mechaniczny kosmonauta

[BIGBASSX]
STR_NAME    :Olbrzymia gitara basowa

[BIGGUTAR]
STR_NAME    :Olbrzymia gitara

[BKRGANG1]
STR_NAME    :Kolarz

[BOLPOT01]
STR_NAME    :Kipiący garnek

[CAGDSTAT]
STR_NAME    :Mechaniczny orzeł na klatce

[CAVEMENX]
STR_NAME    :Mechaniczny jaskiniowiec rozpalający ogień

[CHANMAID]
STR_NAME    :Mechaniczna dziewoja

[CHPRBKE1]
STR_NAME    :Motocykl

[CHPRBKE2]
STR_NAME    :Motocykl

[CLNSMEN1]
STR_NAME    :Mechaniczny jaskiniowiec

[COMPEYEX]
STR_NAME    :Monitor superkomputera

[COOKSPIT]
STR_NAME    :Zwierzę na rożnie

[DINSIGN1]
STR_NAME    :Neon baru

[DINSIGN2]
STR_NAME    :Neon baru

[DINSIGN3]
STR_NAME    :Neon baru

[DINSIGN4]
STR_NAME    :Neon baru

[DKFIGHT1]
STR_NAME    :Mechaniczny rycerz

[DKFIGHT2]
STR_NAME    :Mechaniczny rycerz

[DRGNATTK]
STR_NAME    :Atakujący smok

[ELECFEN1]
STR_NAME    :Narożnik elektrycznego ogrodzenia

[ELECFEN2]
STR_NAME    :Elektryczne ogrodzenie

[ELECFEN3]
STR_NAME    :Elektryczne ogrodzenie z lampką

[ELECFEN4]
STR_NAME    :Zepsute elektryczne ogrodzenie

[ELECFEN5]
STR_NAME    :Odwrócony narożnik elektrycznego ogrodzenia

[EVALIEN1]
STR_NAME    :Mechaniczny zły kosmita

[EVALIEN2]
STR_NAME    :Mechaniczny zły kosmita

[EVALIEN3]
STR_NAME    :Mechaniczny zły kosmita

[FIRCANON]
STR_NAME    :Mechaniczna strzelająca armata

[FIREMANX]
STR_NAME    :Mechaniczny strażak

[FLTSIGN1]
STR_NAME    :Antygrawitacyjny ekran LCD

[FLTSIGN2]
STR_NAME    :Antygrawitacyjny ekran LCD

[FRBEACON]
STR_NAME    :Ognisty sygnał

[FUROBOT1]
STR_NAME    :Robot

[FUROBOT2]
STR_NAME    :Robot

[FUTSKY01]
STR_NAME    :Wieżowiec z piaskowca - chodnik

[FUTSKY02]
STR_NAME    :Wieżowiec z piaskowca - wypełnienie

[FUTSKY03]
STR_NAME    :Wieżowiec z piaskowca - dolny narożnik

[FUTSKY04]
STR_NAME    :Wieżowiec z piaskowca - górna pochyła krzywizna

[FUTSKY05]
STR_NAME    :Wieżowiec z piaskowca - górny narożnik

[FUTSKY06]
STR_NAME    :Wieżowiec z piaskowca - środkowa pochyła krzywizna

[FUTSKY07]
